9,2527404786891	-1,09312512627693		8,77204462462411	-1,12022973485267		9,16504584816061	не число		9,70529379293757	-1,55288805671162		9,79729016344987	не число		8,946393435495	не число		10,3051203799239	-3,85051126186107		8,96130074888665	-1,6900997393371		10,1813189358575	-1,11687559962626		10,4157825574464	не число		9,19097791936562	-1,82821056555625		8,70703373175032	-0,885669368235715		8,92753962037067	-0,790622702408107		11,1712922948829	-3,76745651489259		8,70377740722356	-0,847723185715327		8,94122032881516	-1,84162129995896		9,60822753721481	-2,53628153273365		9,69844096491301	-2,27399417726758		9,6357917729866	-1,38987752371282		9,59268458701353	-1,68075306621629		
8,94427205390875	не число		8,77204462462411	-1,12022973485267		8,944282177904	не число		8,71779787364539	не число		9,79729016344987	не число		8,946393435495	не число		10,3051203799239	-3,85051126186107		8,96130074888665	-1,6900997393371		9,80560909758796	не число		9,68919355567676	не число		8,56930114949849	не число		8,70703373175032	-0,885669368235715		8,92753962037067	-0,790622702408107		10,8496847658018	-4,65760838747078		8,70377740722356	-0,847723185715327		8,94122032881516	-1,84162129995896		8,94427190873916	-5,37242980359727		9,69844096491301	-2,27399417726758		9,6357917729866	-1,38987752371282		9,59268458701353	-1,68075306621629		
8,94427205390875	не число		8,77204462462411	-1,12022973485267		8,944282177904	не число		8,71779787364539	не число		9,80338120610429	не число		8,946393435495	не число		10,3051203799239	-3,85051126186107		8,96130074888665	-1,6900997393371		9,80560909758796	не число		8,94427191000564	не число		8,56930114949849	не число		8,70703373175032	-0,885669368235715		8,92753962037067	-0,790622702408107		10,8496847658018	-4,65760838747078		8,70377740722356	-0,847723185715327		8,94122032881516	-1,84162129995896		8,94427190873916	-5,37242980359727		9,69844096491301	-2,27399417726758		9,6357917729866	-1,38987752371282		8,94426636896444	не число		
8,94427205390875	не число		8,77204462462411	-1,12022973485267		8,944282177904	не число		8,71779787364539	не число		9,80338120610429	не число		8,946393435495	не число		10,3051203799239	-3,85051126186107		8,96130074888665	-1,6900997393371		8,87145355488259	не число		8,94427191000564	не число		8,56930114949849	не число		8,70703373175032	-0,885669368235715		8,92753962037067	-0,790622702408107		10,8496847658018	-4,65760838747078		8,70377740722356	-0,847723185715327		7,48357447091934	не число		8,94427190873916	-5,37242980359727		9,69844096491301	-2,27399417726758		9,6357917729866	-1,38987752371282		8,75055572447141	не число		
8,94427205390875	не число		8,77204462462411	-1,12022973485267		8,944282177904	не число		8,71779787364539	не число		8,6528588391684	не число		8,946393435495	не число		10,1803514970961	не число		7,82598075511435	не число		8,87145355488259	не число		8,94427191000564	не число		8,56930114949849	не число		8,70703373175032	-0,885669368235715		8,92753962037067	-0,790622702408107		10,0503220426434	не число		8,70377740722356	-0,847723185715327		7,48357447091934	не число		8,94427190873916	-5,37242980359727		9,69844096491301	-2,27399417726758		9,6357917729866	-1,38987752371282		8,71634957127524	не число		
8,94427205390875	не число		8,77204462462411	-1,12022973485267		8,944282177904	не число		8,71779787364539	не число		8,6528588391684	не число		9,06189041957479	не число		8,94411106393728	не число		7,82598075511435	не число		8,87145355488259	не число		8,94427191000564	не число		8,56930114949849	не число		8,70703373175032	-0,885669368235715		8,92753962037067	-0,790622702408107		10,0503220426434	не число		8,70377740722356	-0,847723185715327		7,48357447091934	не число		8,94427190873916	-5,37242980359727		9,69844096491301	-2,27399417726758		9,6357917729866	-1,38987752371282		8,71206019019959	не число		
8,94427205390875	не число		8,77204462462411	-1,12022973485267		8,94427190999916	не число		8,71779787364539	не число		8,6528588391684	не число		9,06189041957479	не число		8,94427190999913	не число		7,82598075511435	не число		8,87145355488259	не число		8,94427191000564	не число		8,56930114949849	не число		8,70703373175032	-0,885669368235715		8,92753962037067	-0,790622702408107		9,16517479006037	не число		8,70377740722356	-0,847723185715327		7,48357447091934	не число		8,94427190873916	-5,37242980359727		9,69844096491301	-2,27399417726758		9,6357917729866	-1,38987752371282		8,71206019019959	не число		
8,94427205390875	не число		8,77204462462411	-1,12022973485267		8,94427190999916	не число		8,71779787364539	не число		8,6528588391684	не число		9,06189041957479	не число		8,94427190999913	не число		7,82598075511435	не число		8,9236956776839	не число		8,94427191000564	не число		8,94427194458667	не число		8,70703373175032	-0,885669368235715		8,92753962037067	-0,790622702408107		9,16517479006037	не число		8,70377740722356	-0,847723185715327		7,48357447091934	не число		8,94427190873916	-5,37242980359727		9,58175578764113	не число		9,16514303628162	не число		8,00790810545975	не число		
8,94427205390875	не число		8,77204462462411	-1,12022973485267		8,94427190999916	не число		8,71779787364539	не число		8,6528588391684	не число		9,06189041957479	не число		9,09961201512187	не число		7,82598075511435	не число		8,9236956776839	не число		8,94427191000564	не число		8,94427194458667	не число		8,70703373175032	-0,885669368235715		8,92753962037067	-0,790622702408107		9,16517479006037	не число		8,70377740722356	-0,847723185715327		7,48357447091934	не число		9,16515137945636	не число		9,58175578764113	не число		9,16514303628162	не число		8,00790810545975	не число		
8,94427205390875	не число		8,77204462462411	-1,12022973485267		8,94427190999916	не число		8,71779787364539	не число		8,6528588391684	не число		9,06189041957479	не число		9,09961201512187	не число		7,82598075511435	не число		8,9236956776839	не число		8,94427191000564	не число		8,94427194458667	не число		8,70703373175032	-0,885669368235715		9,06964155368847	не число		9,16517479006037	не число		8,70377740722356	-0,847723185715327		7,48357447091934	не число		9,16515137945636	не число		9,58175578764113	не число		9,16514303628162	не число		8,00790810545975	не число		
