



418,500000991028




338,21674693541




206,662561147021




194,577111292502




167,294728407582




141,925128460471




124,661758868694




111,351142285913




99,7087151919558




89,3289544201456




80,2625299513532




72,6337483406254




66,4603154498278




61,6017389926551




57,8171929290834




54,8526792884012




52,494087322167




50,5812617818871




49,0016988838148




47,6783700262177




46,5581817520387




45,603121946946




44,7843458160147




44,0787217382379




43,4670607951301




42,9332747603203




42,4639292081939




42,0479125047486




41,676120191789




41,3411420385662




41,0369664197083




40,7587166992343




40,4573611219076




40,253317277248




40,0474422076672




39,8458781560168




39,6610001117884




39,5580799757897




39,4913654144318




39,400976453785




39,3848966808282




39,3383119632873




39,2812535677407




39,0472453824083




38,9904861262689




38,9337859840682




38,8454146298773




38,7663293329338




38,6675779305812




38,605534008275




38,5341540110251




38,5133967128203




38,4521666626611




38,4301861952238




38,3533278688712




38,3390750056393




38,3150433142262




38,245675186689




38,1705419511338




38,0979486757921




38,0582412144256




37,9230357867954




37,9050379328512




37,8306305501668




37,7836029285401




37,7172099203194




37,6171490032748




37,5906464252909




37,5138502511197




37,3968633046869




37,2187145063488




37,1325125505044




37,0228052066256




36,9007365140551




36,7739114863687




36,6465872890551




36,5209081805147




36,3493115597933




36,2831989446415




36,2652954075353




36,2458070417799




36,2196457580347




36,2144751245667




36,1943800897453




36,1719945248458




36,1618644430454




36,0833039842071




36,0691783932006




36,0407157588037




35,488468575151




35,402877950144




35,3492632089956




35,3001900303263




35,2790113080611




35,2275895201673




35,1946367486654




35,1609303091819




35,1433328511748




35,1105681395278




35,071085424615




35,0536798918587




35,029301684135




34,9596028847385




34,9560352654595




34,952575786518




34,952575786518




34,9514927607701




34,9501045260104




34,9490250809685




34,9487738001286




34,9482851243957




34,9267142038545




34,8985826236301




34,8985826236301




34,8366196964626




34,8096051077238




34,7921723221923




34,666970495848




34,5617863564498




34,5294941856566




34,4893931059959




34,4477136591132




34,4305338172624




34,4138797138074




34,4018022297501




34,4018022297501




34,3993142127244




34,3961680155871




34,3961680155871




34,3961248886761




34,395918620022




34,395918620022




34,3959063548635




34,3959063548626




34,3703190470532




34,3703190470532




34,3604295802587




34,3541101908877




34,3541101908835




34,3541101908835




34,3541101908835




34,3252618557534




34,3220480388515




34,3189823858838




34,3188269049753




34,3188269049753




34,3188269049753




34,3188269049753




34,3188269049753




34,3188269049753




34,3188269049753




34,3188269049753




34,3188269049753




34,3188269049753




34,3188269049753




34,3188269049753




34,3188269049753




34,3188269049753




34,3188269049753




34,3134233197764




34,3134233197764




34,3134233197764




34,3134078802442




34,3134078802442




34,3134078802442




34,3134078802442




34,3134078802442




34,3134078802442




34,3134078802442




34,3134078802442




34,2626250682237




34,1963863498564




34,1270288664475




34,1118229888817




34,1065876481552




34,0785628235826




34,0719934751477




34,0512144683887




34,0277881986574




33,8675992131532




33,831725123177




33,8166955481634




33,8138535547632




33,8120629068255




33,8093571105995




33,7590303445076




33,7556764453028




33,7552895495584




33,7550776719715




33,7550551609075




33,7550431423574




33,7550431423574




33,7344436742459




33,7342089698337




33,7310490265318




33,7310490265318




33,7253167560924




33,7246096691513




33,7245909206328




33,7245909206328
