-0,758148338	-0,578100649	-0,24488746	-0,606149116	-0,787688887	0,292467532	0,133697135	0,109441523	-0,313062099	-0,400145596	0,019011407	0,281399046	-0,667358435	-0,051039698	0,378258106	|	-0,804173637	-0,916749996	-0,649953915	-0,78867755	0,815318953	-0,83367347	-0,786296763	-0,957881516	-0,834061572	-0,926118366	-0,168714113	-0,80793956	-0,806097969	-0,825813705	-0,929394793
-0,712017195	-0,627771354	0,041286174	-0,639200615	-0,749936827	0,481038961	0,125511596	0,012271475	0,095503212	-0,26328561	0,085931559	0,295707472	-0,700563297	0,238185255	0,495232041	|	-0,76965748	-0,85509803	-0,811966735	-0,824435869	0,782443188	-0,871785392	-0,806786564	-0,925474756	-0,897030395	-0,802789785	-0,174067211	-0,838774562	-0,77173064	-0,865329038	-0,911975288
-0,639965354	-0,543009401	-0,242829582	-0,700691776	-0,703845959	0,405844156	0,30627558	0,178562484	-0,401284797	-0,405969425	0,066159696	-0,019077901	-0,934776164	0,170132325	0,453273999	|	-0,73003434	-0,960788113	-0,664913233	-0,925354924	0,743972777	-0,98604734	-0,50618604	-0,972942671	-0,851272944	-0,930509871	-0,17251161	-0,937199147	-0,731337871	-0,982369653	-0,970302926
-0,668259977	-0,653310542	0,042315113	-0,691621829	-0,728357002	0,391818182	0,145293315	0,085399449	0,119486081	-0,378306236	-0,049429658	0,089030207	-0,928846724	0,017013233	0,528289892	|	-0,752575504	-0,81399474	-0,811609439	-0,904423321	0,765601569	-0,982538681	-0,7859969	-0,882064168	-0,900346755	-0,927518481	-0,170635738	-0,918227892	-0,753933274	-0,976748531	-0,866097789
-0,965513923	-0,463274848	-0,099163987	-0,650883935	-1	0,345454545	0,143929059	0,133483596	-0,260813704	-0,28512497	0,186311787	0,20508744	-0,942484435	0,026465028	0,280356008	|	-1	-0,925539465	-0,947122736	-0,846171775	1	-0,916969107	-0,759942833	-0,906844051	-0,902052265	-0,814023394	-0,157092856	-0,866156596	-1	-0,913607779	-0,793905148
-0,944854356	-0,574480921	0,016977492	-0,748962337	-0,980087937	0,467272727	0,08526603	0,084397696	0,084368308	-0,41955836	0,084410646	0,378378378	-0,932997332	0,120982987	0,554990464	|	-0,98203751	-0,922787933	-0,858720821	-0,938603917	0,98315838	-0,902325528	-0,848822408	-0,96018684	-0,92996551	-0,944414754	-0,176400613	-0,938124398	-0,982202633	-0,903591963	-0,829175445
-0,889419992	-0,594288874	-0,063665595	-0,72159877	-0,921463587	0,421168831	0,231923602	0,153518658	-0,115203426	-0,388497937	0,05095057	0,282988871	-0,825674474	0,024574669	0,40114431	|	-0,92815004	-0,890093904	-1	-0,917692685	0,932518168	-0,977638496	-0,644719408	-0,924436125	-0,964690594	-0,927844046	-0,176675131	-0,92502608	-0,928922116	-0,980681571	-0,961521322
-0,891665597	-0,588356543	-0,068938907	-0,71498847	-0,927881943	0,406753247	0,203956344	0,167543201	-0,053533191	-0,322979859	0,174144487	0,302066773	-0,844648681	0,166351607	0,460902734	|	-0,934137536	-0,897147125	-0,979803284	-0,908316044	0,938170493	-0,985203975	-0,687575464	-0,924119171	-1	-0,864293109	-0,165191133	-0,915675046	-0,934835974	-0,981632897	-0,959765788
-0,750834082	-0,589764215	0,155755627	-0,620906995	-0,794966392	0,334155844	0,244884038	-0,04482845	0,27366167	-0,383159427	0,093536122	0,378378378	-0,848206345	0,115311909	0,40114431	|	-0,81297878	-0,907823667	-0,59221003	-0,795381064	0,823278348	-0,909305708	-0,630091635	-0,899809331	-0,784654819	-0,938766165	-0,170589985	-0,809170697	-0,814327159	-0,90917769	-0,961596569
-0,4019633	-0,478357046	-0,117813505	-0,682398155	-0,450801031	0,391818182	0,148021828	0,209115953	-0,287366167	-0,402086872	0,073764259	0,372019078	-0,576045064	0,194706994	0,426573427	|	-0,486308004	-0,958861936	-0,910495375	-0,865245726	0,51003576	-0,998888094	-0,749991915	-0,977274078	-0,905318848	-0,934531994	-0,161256377	-0,869798121	-0,489594956	-0,992578663	-0,996833496
-0,386340305	-0,317580815	-0,077427653	-0,662874712	-0,413554354	0,358311688	0,092769441	0,275732532	0,014989293	-0,387527299	0,139163498	0,427662957	-0,451526831	-0,105860113	0,396058487	|	-0,448798098	-0,741475953	-0,95124054	-0,837782772	0,473814742	-0,922801662	-0,806145261	-0,800462183	-0,932137791	-0,926658705	-0,151831263	-0,841525727	-0,452633341	-0,910263009	-0,954204093
-0,528904145	-0,393595093	-0,210289389	-0,664873174	-0,58690049	0,401948052	0,392223738	0,305785124	-0,140813704	-0,442853676	0,075285171	0,359300477	-0,774088349	0,017013233	0,380801017	|	-0,618385137	-0,84985193	-0,70445007	-0,846947823	0,637213058	-0,996404679	-0,314160297	-0,91946475	-0,796059296	-0,949532992	-0,154805207	-0,854477972	-0,620648293	-0,989355951	-0,933071728
-0,511580906	-0,452616761	-0,003858521	-0,623981553	-0,572294941	0,438441558	0,268076398	0,250688705	0,196573876	-0,317641349	0,035741445	0,491255962	-0,830418025	0,228733459	0,579148125	|	-0,605177424	-0,927586791	-0,901891477	-0,787538448	0,62446649	-0,933862128	-0,547545302	-0,967084632	-0,888037297	-0,866138209	-0,159105987	-0,79360884	-0,607425798	-0,926939118	-0,79519204
-0,923681509	-0,63993766	0,063151125	-0,642736357	-0,957851114	0,403376623	0,198499318	0,071875783	0,045824411	-0,268138801	-0,023574144	0,26709062	-0,872517047	0,02268431	0,463445645	|	-0,961257374	-0,83255265	-0,760363631	-0,83083547	0,963721306	-0,997956633	-0,7078116	-0,908521079	-0,843422701	-0,812302481	-0,17511953	-0,848664874	-0,96181098	-0,99196633	-0,9562263
-0,907930194	-0,611382032	-0,290932476	-0,734511914	-0,950927377	0,377662338	0,113233288	0,08089156	-0,340471092	-0,388012618	0,049429658	0,154213037	-0,914023125	0,071833648	0,326128417	|	-0,955622083	-0,871969619	-0,554706378	-0,94500976	0,958242012	-0,967500287	-0,822499976	-0,934990786	-0,779646005	-0,913966635	-0,175485553	-0,95500941	-0,955980808	-0,965966735	-0,857416456
-0,552900038	-0,518576241	-0,170803859	-0,607071483	-0,601051195	0,345844156	0,287175989	0,283746556	-0,21627409	-0,332200922	0,061596958	0,434022258	-0,64719834	0,001890359	0,402415766	|	-0,630007925	-0,984960076	-0,794743887	-0,774439605	0,648806091	-0,915409225	-0,525672938	-0,933352143	-0,90701987	-0,863318682	-0,156040537	-0,784907723	-0,632754965	-0,909157261	-0,962895257
-0,56265238	-0,601829973	-0,035369775	-0,612605688	-0,609137312	0,415324675	0,215552524	0,171550213	-0,123768737	-0,329289008	0,102661597	0,648648649	-0,643047732	0,126654064	0,436745073	|	-0,637580347	-0,879584947	-0,949936868	-0,758065393	0,656073365	-0,976682447	-0,666272589	-0,900175669	-0,906499648	-0,872456773	-0,15700135	-0,758594662	-0,640314662	-0,97560429	-0,993217332
-0,657320672	-0,404554824	-0,35755627	-0,614604151	-0,709506241	0,395454545	0,220327422	0,289256198	-0,533190578	-0,380732832	0,006844106	0,173290938	-0,840498073	0	0,406230134	|	-0,733908603	-0,863252073	-0,440635359	-0,809581225	0,747894798	-0,985909145	-0,619785417	-0,92799939	-0,730196411	-0,897377538	-0,155994784	-0,830697148	-0,735605892	-0,978868419	-0,968419596
-0,678910561	-0,284701624	0,299292605	-0,664258263	-0,729620458	0,449480519	0,185538881	0,357876283	0,473233405	-0,308905605	0,031178707	0,230524642	-0,845241625	0,293005671	0,424030515	|	-0,752399401	-0,70015585	-0,316904259	-0,859574533	0,765486215	-0,911744366	-0,650183299	-0,813718137	-0,630331446	-0,885189482	-0,172557363	-0,873746978	-0,754072752	-0,901500031	-0,991750204
-0,565186706	-0,768840179	-0,180836013	-0,464258263	-0,628998838	0,294025974	-0,013642565	-0,059353869	-0,435546039	-0,314729435	0,356653992	0,304610493	-0,878446487	0,196597353	0,51048951	|	-0,659064894	-0,665522028	-0,794679757	-0,62842206	0,675971854	-0,859505068	-0,836284017	-0,801053666	-0,857485408	-0,840632833	-0,071992313	-0,657305198	-0,660901584	-0,862494564	-0,890438446
-0,624310278	-0,766024835	0,158842444	-0,385242121	-0,686005964	0,401948052	-0,08526603	-0,001252191	0,393576017	-0,357922834	0,184790875	0,642289348	-0,921731396	0,11342155	0,490146217	|	-0,712776261	-0,663679993	-0,597257982	-0,504872114	0,727304187	-0,995657754	-0,768937464	-0,78196661	-0,794161202	-0,925922436	-0,095921122	-0,53022333	-0,71432158	-0,995671059	-0,918757921
-0,618471705	-0,558393243	-0,040771704	-0,88424289	-0,669176732	0,503506494	0,068212824	0,037816178	-0,156316916	-0,335598156	0,143726236	0,124006359	-0,832196857	0,143667297	0,384615385	|	-0,696398697	-0,944145556	-0,957118453	-0,890538901	0,712077518	-0,848661301	-0,866408913	-0,933436319	-0,891672318	-0,877486015	-0,16683824	-0,890153999	-0,698225842	-0,846178006	-0,938385338
-0,591299885	-0,640540948	0,040385852	-0,988162952	-0,646434528	0,36012987	-0,02319236	0,032306536	0,074089936	-0,350157729	0,279087452	0,101748808	-0,787133116	0,228733459	0,34647171	|	-0,674385841	-0,836199713	-0,812911672	-0,772184729	0,69108317	-0,957370993	-0,881697729	-0,912634299	-0,886996854	-0,90002679	-0,121771555	-0,781543339	-0,676523098	-0,959780825	-0,885426898
-0,646958809	-0,609572168	-0,08926045	-0,491160646	-0,684590893	0,306883117	0,087994543	0,147508139	-0,1751606	-0,393351128	0,28973384	0,543720191	-0,685146754	-0,060491493	0,33121424	|	-0,708901999	-0,870318212	-0,959397295	-0,63329125	0,724247318	-0,853595347	-0,841628634	-0,904707978	-0,956003101	-0,931139889	-0,104522682	-0,651944963	-0,711113591	-0,844267354	-0,863895775
-0,629090209	-0,449298678	-0,099421222	-0,427517294	-0,666144438	0,479090909	0,186903138	0,328825445	-0,088650964	-0,213783062	0,146768061	0,513513514	-0,692262081	0,234404537	0,557533376	|	-0,69164392	-0,930547803	-0,925884627	-0,565516857	0,707809436	-0,875058431	-0,681219544	-0,962856483	-0,97177295	-0,723491591	-0,116555716	-0,591443906	-0,693985717	-0,868032981	-0,824979822
-0,506704735	-0,664069177	-0,155241158	-0,784012298	-0,545610755	0,424415584	0,079809004	0,068870523	-0,27366167	-0,461295802	0,273003802	0,505564388	-0,548769641	0,103969754	0,404958678	|	-0,576296557	-0,801563097	-0,83374478	-0,963830067	0,59724305	-0,965892379	-0,862278447	-0,872371254	-0,927055126	-0,950403892	-0,135863473	-0,951315277	-0,579530239	-0,965140112	-0,9666671
-0,489413576	-0,563621738	-0,012090032	-0,83735588	-0,532521352	0,267922078	0,113233288	0,148509892	0,000428266	-0,303081776	0,215209125	0,362480127	-0,562407353	0,007561437	0,474888748	|	-0,564145461	-0,934671434	-0,913535664	-0,967835813	0,58541931	-0,804514571	-0,81640444	-0,95988762	-0,942366772	-0,844603418	-0,158007915	-0,970672506	-0,567284088	-0,796664061	-0,940249901
-0,558995252	-0,403147152	-0,190482315	-0,466871637	-0,613988983	0,316883117	0,054570259	0,383921863	-0,325053533	-0,280271779	0,049429658	0,360890302	-0,732582271	0	0,374443738	|	-0,643215638	-0,870976331	-0,765370356	-0,62562934	0,661206598	-0,873781843	-0,864558498	-0,939811766	-0,898059413	-0,795660939	-0,134399378	-0,652346303	-0,645586923	-0,867088515	-0,924076536
-0,516906198	-0,29686793	0,119099678	-0,532820907	-0,570728256	0,446103896	-0,028649386	0,44803406	0,198286938	-0,359864111	0,108745247	0,373608903	-0,698784465	0,145557656	0,448188175	|	-0,60183147	-0,72815646	-0,663504335	-0,698363275	0,621467297	-0,930878022	-0,925489493	-0,858616973	-0,805714606	-0,921179938	-0,151739757	-0,717234978	-0,60452466	-0,927685315	-0,977508088
-0,711568074	-0,671811372	-0,003344051	-0,651037663	-0,770960732	0,338831169	0,083219645	-0,003255697	-0,06124197	-0,325891774	-0,057034221	0,093799682	-0,938333827	0,102079395	0,618563255	|	-0,792022541	-0,795119466	-0,889286648	-0,858437074	0,803206829	-0,914751376	-0,857594452	-0,892617931	-0,892820885	-0,873568555	-0,167341523	-0,87762081	-0,793210221	-0,914350965	-0,740686827
-0,42855768	-0,569252426	-0,012090032	-0,811683321	-0,48855309	0,468831169	-0,002046385	0,177059855	-0,071520343	-0,49478282	-0,019011407	0,052464229	-0,685146754	0,185255198	0,184996821	|	-0,52381791	-0,924865285	-0,907540812	-0,963491326	0,546141423	-0,894609981	-0,89387872	-0,938537889	-0,899516441	-0,921262351	-0,16821083	-0,949679366	-0,52669605	-0,889133157	-0,660729763
-0,418612858	-0,436327988	-0,283729904	-0,778939277	-0,488249861	0,287272727	0,032060027	0,285249186	0,024411135	-0,324921136	-0,326235741	-0,004769475	-0,786540172	0,001890359	0,534647171	|	-0,524874527	-0,90896464	-0,532694061	-0,991177928	0,546833545	-0,831772155	-0,878640302	-0,960016466	-0,53899036	-0,848404183	-0,093633473	-0,965527765	-0,527365543	-0,823649733	-0,857057377
-0,619337867	-0,665476849	-0,242186495	-0,582475019	-0,659625006	0,367532468	0,167121419	0,258201853	-0,300214133	-0,382188789	0,29581749	0,734499205	-0,607471094	0,253308129	0,440559441	|	-0,684599806	-0,779792798	-0,655577074	-0,715219478	0,70111893	-0,969857903	-0,74514245	-0,761373573	-0,827245243	-0,910324113	-0,111797406	-0,715437989	-0,687151306	-0,973272155	-0,987963294
-0,591331965	-0,626162586	0,114983923	-0,665795542	-0,644008693	0,436883117	0,102319236	0,225644879	0,131477516	-0,328803688	0,256273764	0,453100159	-0,733768159	0,026465028	0,452002543	|	-0,671568196	-0,839235439	-0,665108895	-0,838000933	0,688372361	-0,95512155	-0,828856736	-0,834564826	-0,787266127	-0,885977969	-0,139889735	-0,84227833	-0,673789333	-0,95805769	-0,972046485
-0,572661363	-0,954351214	0,12437299	-0,722982321	-0,63349674	0,384545455	-0,072305593	-0,249186076	0,205139186	-0,289978161	-0,029657795	0,294117647	-0,830418025	0,175803403	0,422759059	|	-0,662410848	-0,421575615	-0,65314144	-0,918246629	0,679028723	-0,986889788	-0,749366571	-0,65967441	-0,801887	-0,844553698	-0,163315261	-0,921552684	-0,664360634	-0,982905367	-0,989446668
-0,579718979	-0,602634357	-0,142250804	-0,637202152	-0,639965634	0,410779221	0,019099591	0,039318808	-0,156316916	-0,169619025	0,213688213	0,47217806	-0,821523866	0,24952741	0,488874762	|	-0,668926653	-0,887833955	-0,846195828	-0,803957672	0,685661553	-0,971381492	-0,887100723	-0,939288522	-0,930264586	-0,658659959	-0,136641274	-0,810204779	-0,670832403	-0,962447996	-0,920837323
-0,570062877	-0,481675129	-0,000900322	-0,669331284	-0,627280538	0,433896104	0,087312415	0,195592287	-0,02869379	-0,499150692	0,160456274	0,53418124	-0,782982508	0,102079395	0,499046408	|	-0,656423351	-0,96131391	-0,887485117	-0,833508267	0,67389549	-0,952408758	-0,835189138	-0,973341557	-0,907739203	-0,915999946	-0,153066593	-0,833485555	-0,65866994	-0,952227245	-0,906662036
-0,411843963	-0,515760897	-0,139292605	-0,575403536	-0,461868904	0,383116883	0,323328786	0,236163286	-0,170021413	-0,369085174	0,069201521	0,483306836	-0,561221465	0,156899811	0,389701208	|	-0,496698072	-0,994903749	-0,855540494	-0,734280615	0,520129196	-0,983569112	-0,462386717	-0,971814476	-0,937297571	-0,905664708	-0,148948825	-0,743828254	-0,5	-0,984272005	-0,945488979
-0,408828436	-0,448092102	0,041543408	-0,525749424	-0,45454086	0,409220779	0,318553888	0,314800902	0,063811563	-0,34384858	0,233460076	0,645468998	-0,516157723	0,105860113	0,319771138	|	-0,488949547	-0,927701657	-0,810758734	-0,661970844	0,512746568	-0,987447322	-0,452676866	-0,96700068	-0,877388467	-0,896863535	-0,110699334	-0,669256805	-0,49252399	-0,987175937	-0,84819999
-0,618503785	-0,392589613	-0,309581994	-0,814296695	-0,67038965	0,466883117	0,088676671	0,341347358	-0,453533191	-0,206988595	0,069201521	0,379968203	-0,714793952	-0,02268431	0,148124603	|	-0,695870388	-0,851843395	-0,531717714	-0,995393589	0,71184681	-0,916694621	-0,820341298	-0,933175708	-0,773445374	-0,688696466	-0,156681079	-0,989704776	-0,698170051	-0,921611657	-0,609876105
-0,612921853	-0,41672113	0,271125402	-0,793543428	-0,678121999	0,371688312	0,113915416	0,312296519	0,325910064	-0,334627518	0,063117871	0,252782194	-0,7936555	0,166351607	0,554990464	|	-0,704147222	-0,883103877	-0,362035462	-1	0,719402469	-0,967775019	-0,789159741	-0,950135445	-0,612405228	-0,901862581	-0,176903896	-1	-0,706036599	-0,970465207	-0,828989382
-0,64298088	-0,519883364	-0,076655949	-0,691314374	-0,68696619	0,486753247	0,311050477	0,210117706	-0,159743041	-0,41373453	0,111787072	0,26073132	-0,706492736	0,096408318	0,473617292	|	-0,711367439	-0,989951971	-0,984026969	-0,886490114	0,72672742	-0,877105621	-0,490495727	-0,984856957	-0,950442648	-0,942583276	-0,168348089	-0,896119678	-0,713624191	-0,877043258	-0,942007938
-0,674515591	-0,512945553	-0,139807074	-0,785088394	-0,711831	0,293896104	0,27148704	0,186075632	-0,198286938	-0,324435817	-0,496577947	0,295707472	-0,695226801	0,262759924	0,429116338	|	-0,734436911	-0,993358514	-0,856544325	-0,987607353	0,748759949	-0,865418665	-0,558863662	-1	-0,948225893	-0,858003378	-0,000754924	-0,986653076	-0,736554341	-0,871112173	-0,999977873
-1	-0,10210648	-0,477299035	-0,6754804	-0,981199778	0,353116883	0,418144611	0,725519659	-0,603426124	-0,302111138	0,078326996	0,580286169	-0,31989327	0,024574669	0,253655435	|	-0,974993396	-0,472301409	-0,191228971	-0,835485513	0,977333026	-0,927322394	-0,184215444	-0,757216357	-0,601926949	-0,793946838	-0,117470775	-0,833308207	-0,97706985	-0,9225901	-0,756942768
-0,947035801	-0,073751948	0,304951768	-0,713758647	-0,940112195	0,453766234	0,392905866	0,77310293	0,402997859	-0,250181995	-0,12243346	0,273449921	-0,396975986	0,143667297	0,612205976	|	-0,939068416	-0,437133062	-0,292704977	-0,910521965	0,943188372	-0,919342579	-0,220639985	-0,737815265	-0,615489427	-0,817651386	-0,134216366	-0,917121857	-0,941028788	-0,916383546	-0,749410879
-0,672334146	-0,878839676	0,323987138	-0,384473482	-0,729974226	0,351168831	0,214870396	-0,109441523	0,480942184	-0,336568794	0,082889734	0,441971383	-0,85354284	0,211720227	0,369357915	|	-0,752399401	-0,514337238	-0,266045194	-0,524680715	0,765197831	-0,942698169	-0,708303393	-0,696674085	-0,596945064	-0,925203876	-0,143000938	-0,559698297	-0,754072752	-0,941333197	-0,91824942
-0,686481458	-0,410889347	-0,177620579	-0,728055342	-0,730277455	0,513506494	0,156207367	0,284247433	-0,274518201	-0,262314972	0,251711027	0,376788553	-0,7788319	0,321361059	0,378258106	|	-0,752575504	-0,871569511	-0,785954797	-0,915438467	0,765889953	-0,817400596	-0,726298955	-0,934240826	-0,913423693	-0,777105507	-0,141628349	-0,916980846	-0,754379603	-0,806157323	-0,929669151
-0,698351084	-0,38776331	-0,088360129	-0,760338201	-0,739980795	0,44012987	0,138472033	0,27022289	-0,044111349	-0,355981558	0,171102662	0,281399046	-0,802549659	0,047258979	0,48633185	|	-0,761908955	-0,837078834	-0,941559192	-0,961535436	0,774772177	-0,948523677	-0,748637912	-0,898134772	-0,960488838	-0,898872553	-0,158648457	-0,963583075	-0,763585137	-0,950966021	-0,924411664
-0,689689465	-0,650394651	-0,057491961	-0,717755573	-0,73442159	-1	0,212141883	0,03180566	-0,033832976	-0,335598156	0,079847909	0,152623211	-0,771123629	0,155009452	0,452002543	|	-0,75416043	-0,822744407	-0,976691864	-0,927093638	0,766005306	1	-0,693232545	-0,904737159	-0,991733253	-0,897744424	-1	-0,93677304	-0,755774381	1	-0,961661629
-0,913832927	-0,622442311	-0,257877814	-0,679631053	-0,962096326	0,395324675	-0,000682128	0,136989732	-0,486937901	-0,382188789	0,119391635	0,20190779	-1	-0,024574669	0,338842975	|	-0,966716562	-0,851055398	-0,640128273	-0,878655055	0,968450802	-0,983912483	-0,884787494	-0,899055555	-0,84471693	-0,90803925	-0,166197699	-0,894868294	-0,966692703	-0,973155172	-0,875048119
-0,855543436	-0,627670806	0,029967846	-0,543735588	-0,905645121	0,376753247	-0,070259209	0,124968695	0,136616702	-0,399660277	-0,022053232	0,181240064	-0,978654017	0,115311909	0,396058487	|	-0,915646738	-0,845152925	-0,83664961	-0,72879867	0,920290691	-0,970360223	-0,833775078	-0,897565512	-0,917985729	-0,941962113	-0,152014275	-0,76105332	-0,915950681	-0,970806479	-0,954445028
-0,357789041	-0,49162938	-0,335176849	-0,43151422	-0,441047152	0,327012987	0,256480218	0,166541448	-0,653104925	-0,33317156	-0,011406844	-0,019077901	-0,833382745	0,058601134	0,394787031	|	-0,480144404	-0,970107219	-0,501245465	-0,626861422	0,503287576	-0,89406101	-0,575717309	-0,964469088	-0,747979006	-0,841147744	-0,129961339	-0,662533461	-0,482565276	-0,88950131	-0,951505196
-0,375433081	-0,353275351	0,058906752	-0,410453497	-0,45454086	0,396493506	0,367667121	0,339844728	0,201713062	-0,331230284	-0,207604563	-0,046104928	-0,829825082	0,086956522	0,380801017	|	-0,492999912	-0,797727153	-0,785570671	-0,606668412	0,515861114	-0,995967193	-0,346952043	-0,880580634	-0,883331639	-0,888320271	-0,08791435	-0,643936247	-0,495480919	-0,994354849	-0,933056178
-0,183562171	-0,562515711	0,018135048	-0,644119908	-0,223480063	0,38974026	0,169167804	0,226646632	0,016702355	-0,208929871	-0,140684411	0,395866455	-0,254669434	0,083175803	0,598219962	|	-0,261424672	-0,931461838	-0,856573773	-0,820485648	0,290921675	-0,986016262	-0,728234626	-0,914544329	-0,892218653	-0,725266991	-0,146706929	-0,824972995	-0,266067842	-0,984313551	-0,76826205
-0,226677788	-0,594691066	-0,144694534	-0,717601845	-0,267448325	0,438441558	0,085948158	0,190082645	-0,179443255	-0,427323465	-0,190874525	0,39427663	-0,31396383	0,211720227	0,1913541	|	-0,30527428	-0,889820532	-0,84675991	-0,902105691	0,333890876	-0,935524193	-0,848453668	-0,894025144	-0,927161618	-0,947964192	-0,137922357	-0,902115187	-0,309696496	-0,92895385	-0,669158902
-0,545489542	-0,664571917	-0,15755627	-0,595849347	-0,601657654	0,290909091	0,198499318	0,099924869	-0,26509636	-0,375879641	-0,069201521	0,219395866	-0,761043581	0,160680529	0,51048951	|	-0,631945056	-0,798027409	-0,82748032	-0,784283779	0,650363364	-0,85179234	-0,704865047	-0,857994513	-0,928850808	-0,912058193	-0,162445954	-0,803327769	-0,634317117	-0,852405634	-0,890621471
-0,560438855	-0,604444221	0,00192926	-0,544657955	-0,615656744	0,444935065	0,195770805	0,129476584	0,091220557	-0,325891774	-0,017490494	0,219395866	-0,777053068	-0,003780718	0,399872854	|	-0,645504975	-0,879582154	-0,890325817	-0,727202548	0,663225286	-0,946508551	-0,698693496	-0,919353861	-0,940276094	-0,874620854	-0,157092856	-0,751359701	-0,647651194	-0,949868015	-0,959613148
-0,7052483	-0,527625559	-0,086688103	-0,655803228	-0,746298074	0,400909091	0,303547067	0,208615076	-0,141755889	-0,342877942	0,10418251	0,236883943	-0,726059887	0,098298677	0,425301971	|	-0,766839834	-0,979812677	-0,960538483	-0,849100517	0,779617026	-1	-0,505719867	-0,975845091	-0,978078931	-0,88350989	-0,164276073	-0,863893546	-0,768690025	-1	-0,995058266
-0,7142628	-0,605650797	-0,03266881	-0,667640277	-0,754940112	0,373376623	0,163710778	0,14300025	-0,060385439	-0,353554962	0,055513308	0,273449921	-0,743255262	0,111531191	0,323585505	|	-0,774940565	-0,875811498	-0,949295306	-0,858525456	0,787345715	-0,96520916	-0,750528225	-0,913374832	-0,947564906	-0,900037233	-0,170772997	-0,87084522	-0,776779737	-0,965210645	-0,853757037
