277,445272881337
223,716587069082
196,133786818408
182,67312573191
173,943896292074
167,371174895683
161,640637223877
155,908010468459
149,574517790335
142,241441881073
133,759767854077
124,286842634123
114,261623813202
104,26480600665
94,8250796977969
86,282852682164
78,768619023449
72,2613455240913
66,6623495323562
61,8485255521644
57,7003832898511
54,1130033368849
50,9982262776891
48,2832502008134
45,9081848868997
43,8236114733036
41,9884879136748
40,3684519626556
38,9344768469779
37,661815812947
36,5291791008952
35,5180995726993
34,6124534191337
33,7981079202334
33,0626696263401
32,3953056402027
31,7866106454071
31,2284951308077
30,7140764466804
30,2375625683832
29,7941264206671
29,3797743643493
28,991215204084
28,6257362478713
28,2810915216644
27,9554051946712
27,6470912825707
27,3547891198249
27,0773130414082
26,8136141583731
26,5627519501833
26,3238735071995
26,0961985245137
25,8790084824867
25,6716387871165
25,4734729478847
25,283938125127
25,10250157975
24,9286677094941
24,7619754656714
24,6019960210546
24,4483306114074
24,3006085068572
24,1584850903175
24,0216400325434
23,889775560141
23,762614816011
23,6399003127513
23,521392479386
23,4068683010597
23,2961200503878
23,1889541082162
23,0851898707178
22,9846587390968
22,8872031876905
22,7926759059488
22,7009390096047
22,6118633163076
22,5253276810478
22,4412183868273
22,3594285862178
22,2798577896671
22,2024113966558
22,1270002660668
22,0535403223834
21,9819521945935
21,9121608849202
21,8440954647423
21,7776887952902
21,7128772709131
21,6496005829123
21,5878015021142
21,527425678524
21,4684214565562
21,4107397044746
21,3543336568039
21,29915876859
21,2451725804909
21,1923345937752
21,1406061543905
21,0899503453439
21,0403318867035
20,9917170425959
20,9440735346308
20,8973704612364
20,8515782224337
20,806668449622
20,7626139399868
20,7193885951706
20,6769673638857
20,6353261881686
20,5944419530077
20,5542924390931
20,5148562784634
20,476112912839
20,4380425544518
20,4006261491951
20,3638453419315
20,3276824438109
20,292120401462
20,2571427679294
20,2227336752415
20,1888778085008
20,1555603813982
20,1227671130574
20,0904842061267
20,0586983260375
20,0273965813577
19,9965665051703
19,9661960374173
19,9362735081461
19,9067876216082
19,8777274411561
19,8490823748931
19,8208421620306
19,7929968599134
19,7655368316724
19,7384527344713
19,7117355083114
19,6853763653648
19,659366779806
19,633698478114
19,6083634298197
19,5833538386749
19,5586621342181
19,5342809637187
19,5102031844768
19,4864218564621
19,462930235273
19,4397217653989
19,4167900737709
19,3941289635867
19,3717324083936
19,3495945464189
19,3277096751344
19,3060722460424
19,2846768596745
19,2635182607903
19,2425913337688
19,2218910981804
19,2014127045335
19,1811514301858
19,1611026754128
19,1412619596267
19,1216249177382
19,1021872966543
19,0829449519071
19,0638938444061
19,0450300373096
19,0263496930095
19,0078490702242
18,989524521195
18,9713724889822
18,953389504855
18,9355721857729
18,9179172319539
18,9004214245248
18,8830816232529
18,8658947643527
18,8488578583663
18,8319679881142
18,8152223067131
18,7986180356592
18,7821524629724
18,7658229414013
18,749626886685
18,7335617758697
18,7176251456794
18,7018145909367
18,6861277630322
18,6705623684427
18,6551161672934
18,6397869719647
18,6245726457409
18,6094711014996
18,5944803004405
18,579598250852
18,5648230069139
18,5501526675361
18,5355853752305
18,5211193150164
18,506752713357
18,4924838371275
18,4783109926116
18,4642325245278
18,4502468150824
18,4363522830505
18,4225473828814
18,4088306038307
18,3952004691154
18,3816555350936
18,3681943904656
18,3548156554988
18,3415179812729
18,3283000489457
18,3151605690399
18,3020982807484
18,2891119512591
18,2762003750982
18,2633623734906
18,2505967937381
18,2379025086143
18,2252784157755
18,2127234371879
18,2002365185693
18,1878166288466
18,1754627596276
18,1631739246857
18,1509491594604
18,1387875205687
18,1266880853316
18,1146499513113
18,1026722358619
18,0907540756911
18,0788946264339
18,0670930622373
18,0553485753564
18,0436603757599
18,0320276907471
18,0204497645747
18,0089258580926
17,9974552483902
17,9860372284514
17,9746711068186
17,9633562072654
17,952091868478
17,9408774437451
17,9297123006549
17,9185958208013
17,9075273994965
17,8965064454917
17,885532380705
17,874604639956
17,8637226707076
17,8528859328143
17,8420938982767
17,831346051003
